CNPJ_Companhia,Nome_Companhia,Codigo_CVM,Data_Referencia,Categoria,Tipo,Especie,Assunto,Data_Entrega,Tipo_Apresentacao,Protocolo_Entrega,Versao,Link_Download
38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,25747,2025-09-05,Fato Relevante,,,Aumento de Capital Privado - Capitalização de Créditos e Conversão de Debêntures.,2025-09-09,RE - Reapresentação Espontânea,025747IPE050920250341625745-28,3,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1421757&numSequencia=946469&numVersao=3
38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,25747,2025-09-14,Fato Relevante,,,"Rerratificação de Aumento de Capital Privado, Capitalização de Créditos e Conversão de Debêntures",2025-09-14,AP - Apresentação,025747IPE140920250124986080-14,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1423346&numSequencia=948058&numVersao=1
38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,25747,2025-09-14,Fato Relevante,,,"Rerratificação de Aumento de Capital Privado, Capitalização de Créditos e Conversão de Debêntures",2025-09-15,RE - Reapresentação Espontânea,025747IPE140920250278883767-05,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1423741&numSequencia=948453&numVersao=2
38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,25747,2025-09-24,Fato Relevante,,,Aumento de Capital Privado,2025-09-24,AP - Apresentação,025747IPE240920250100096601-31,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1426476&numSequencia=951188&numVersao=1
38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,25747,2025-09-30,Fato Relevante,,,Aumento de Capital Privado por Conversão de Debêntures,2025-09-30,AP - Apresentação,025747IPE300920250180201740-30,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1427933&numSequencia=952645&numVersao=1
38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,25747,2025-10-03,Fato Relevante,,,Aquisição de Participação Societária Relevante,2025-10-03,AP - Apresentação,025747IPE031020250168511936-45,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1429499&numSequencia=954211&numVersao=1
38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,25747,2025-10-07,Fato Relevante,,,Aprovação de Grupamento de Ações,2025-10-07,AP - Apresentação,025747IPE071020250186667281-39,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1430468&numSequencia=955180&numVersao=1
38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,25747,2025-10-17,Fato Relevante,,,Homologação de Aumento de Capital Privado,2025-10-17,AP - Apresentação,025747IPE171020250153276169-27,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1433783&numSequencia=958495&numVersao=1
38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,25747,2025-10-28,Fato Relevante,,,Aumento de Capital Privado - Capitalização de Créditos,2025-10-28,AP - Apresentação,025747IPE281020250173478699-72,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1436612&numSequencia=961324&numVersao=1
38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,25747,2025-10-30,Fato Relevante,,,Rerratificação do Aumento de Capital Privado - Capitalização de Créditos,2025-10-30,AP - Apresentação,025747IPE301020250101227238-86,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1437822&numSequencia=962534&numVersao=1
38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,25747,2025-12-15,Fato Relevante,,,HOMOLOGAÇÃO DO AUMENTO DE CAPITAL PRIVADO PARA FINS DE CAPITALIZAÇÃO DE CRÉDITOS,2025-12-15,AP - Apresentação,025747IPE151220250127554578-49,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1457650&numSequencia=982362&numVersao=1
38.482.780/0001-26,ANEMUS WIND HOLDING S.A.,26832,2025-10-31,Fato Relevante,,,Fechamento de Capital,2025-10-31,AP - Apresentação,026832IPE311020250115715494-84,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1438449&numSequencia=963161&numVersao=1
38.482.780/0001-26,ANEMUS WIND HOLDING S.A.,26832,2025-12-19,Fato Relevante,,,Cancelamento de Registro de Companhia Aberta,2025-12-19,AP - Apresentação,026832IPE191220250173765127-60,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1459642&numSequencia=984348&numVersao=1
39.346.861/0350-38,CENCOSUD BRASIL COMERCIAL S.A.,26530,2025-01-16,Fato Relevante,,,"Cancelamento de registro da companhia como Emissora de Valores Mobiliários na categoria ""A""",2025-01-16,AP - Apresentação,026530IPE160120250104567311-31,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1325657&numSequencia=850383&numVersao=1
39.881.421/0001-04,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,27154,2025-01-24,Fato Relevante,,,3º Emissão de Debenture CEEE-G,2025-01-24,AP - Apresentação,027154IPE240120250104568105-40,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1327288&numSequencia=852014&numVersao=1
39.881.421/0001-04,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,27154,2025-01-24,Fato Relevante,,,2º Emissão de Debenture CEEE-G,2025-01-24,AP - Apresentação,027154IPE240120250104568105-53,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1327289&numSequencia=852015&numVersao=1
40.159.947/0001-64,HMOBI PARTICIPAÇÕES S.A,25674,2025-04-10,Fato Relevante,,,Celebração do Instrumento de Cessão e do Décimo Termo Aditivo ao Contrato de Concessão,2025-04-10,AP - Apresentação,025674IPE100420250104575711-50,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1360407&numSequencia=885133&numVersao=1
40.159.947/0001-64,HMOBI PARTICIPAÇÕES S.A,25674,2025-09-08,Fato Relevante,,,Pedido de registro de oferta pública de distribuição de debêntures simples,2025-09-08,RE - Reapresentação Espontânea,025674IPE080920250212354247-65,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1420923&numSequencia=945635&numVersao=2
40.159.947/0001-64,HMOBI PARTICIPAÇÕES S.A,25674,2025-10-02,Fato Relevante,,,"Reorganização Societária - Incorporação, Cisão ou Fusão da Companhia",2025-10-02,AP - Apresentação,025674IPE021020250136729328-29,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1429134&numSequencia=953846&numVersao=1
40.159.947/0001-64,HMOBI PARTICIPAÇÕES S.A,25674,2025-12-01,Fato Relevante,,,Instrumento particular de acordo de voto e outras avenças entre a totalidade dos seus acionistas,2025-12-01,AP - Apresentação,025674IPE011220250186152057-17,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1451559&numSequencia=976271&numVersao=1
40.263.170/0001-83,SOLVI ESSENCIS AMBIENTAL S.A.,27073,2025-09-02,Fato Relevante,,,ATA DA REUNIÃO DO CONSELHO DE ADMINISTRAÇÃO,2025-09-08,AP - Apresentação,027073IPE020920250144505278-69,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1420962&numSequencia=945674&numVersao=1
40.337.136/0001-06,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,26000,2025-01-07,Fato Relevante,,,Resultado Laudo de Avaliação de Terras,2025-01-07,AP - Apresentação,026000IPE070120250104566414-16,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1322886&numSequencia=847612&numVersao=1
40.337.136/0001-06,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,26000,2025-05-08,Fato Relevante,,,Reajuste dos valores da Remuneração Anual devidos pela Arrendatária às Arrendadoras por força dos Contratos de Arrendamento,2025-05-08,AP - Apresentação,026000IPE080520250175728359-26,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1374429&numSequencia=899141&numVersao=1
40.337.136/0001-06,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,26000,2025-08-29,Fato Relevante,,,Regularização fundiária das terras da Companhia,2025-08-29,AP - Apresentação,026000IPE290820250146636825-90,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1418520&numSequencia=943232&numVersao=1
40.337.136/0001-06,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,26000,2025-08-29,Fato Relevante,,,Regularização fundiária das terras da Companhia,2025-08-31,RE - Reapresentação Espontânea,026000IPE290820250250955391-77,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1418715&numSequencia=943427&numVersao=2
40.337.136/0001-06,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,26000,2025-11-14,Fato Relevante,,,Baixa de ativos e convocação de AGE,2025-11-14,AP - Apresentação,026000IPE141120250173434760-49,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1446003&numSequencia=970715&numVersao=1
40.337.136/0001-06,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,26000,2025-11-14,Política de Divulgação de Ato ou Fato Relevante,,,,2025-11-17,AP - Apresentação,026000IPE141120250130076377-14,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1446312&numSequencia=971024&numVersao=1
40.480.481/0001-02,RIO ALTO STL HOLDING I S.A.,27006,2025-04-25,Fato Relevante,,,Rebaixamento de Rating,2025-04-25,AP - Apresentação,027006IPE250420250192220845-47,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1365498&numSequencia=890224&numVersao=1
40.480.481/0001-02,RIO ALTO STL HOLDING I S.A.,27006,2025-07-15,Fato Relevante,,,Recuperação Extrajudicial,2025-07-15,AP - Apresentação,027006IPE150720250121990681-53,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1401042&numSequencia=925754&numVersao=1
40.480.481/0001-02,RIO ALTO STL HOLDING I S.A.,27006,2025-08-06,Fato Relevante,,,Cancelamento de Registro de Companhia Aberta,2025-08-06,AP - Apresentação,027006IPE060820250181771347-22,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1409034&numSequencia=933746&numVersao=1
40.480.481/0001-02,RIO ALTO STL HOLDING I S.A.,27006,2025-10-24,Fato Relevante,,,Cancelamento de Registro de Companhia Aberta,2025-10-24,AP - Apresentação,027006IPE241020250141240014-41,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1435626&numSequencia=960338&numVersao=1
40.997.635/0001-20,PORTO DE VITÓRIA COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.,26239,2025-12-23,Fato Relevante,,,Cancelamento de Registro de Companhia Aberta,2025-12-23,AP - Apresentação,026239IPE231220250148351719-45,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1461265&numSequencia=985971&numVersao=1
41.096.674/0001-19,CANTU STORE S.A.,26646,2025-04-04,Fato Relevante,,,Transação com Parte Relacionada,2025-04-07,AP - Apresentação,026646IPE040420250104575411-54,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358559&numSequencia=883285&numVersao=1
41.096.674/0001-19,CANTU STORE S.A.,26646,2025-06-16,Fato Relevante,,,3ª Emissão de Debêntures da CPX Distribuidora,2025-06-16,AP - Apresentação,026646IPE160620250107452961-20,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1391133&numSequencia=915845&numVersao=1
41.096.674/0001-19,CANTU STORE S.A.,26646,2025-07-31,Fato Relevante,,,Conclusão da aquisição | Drivesul Participações Ltda,2025-07-31,RE - Reapresentação Espontânea,026646IPE310720250256213241-91,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1406343&numSequencia=931055&numVersao=2
41.335.131/0001-07,MOTTU I S.A,26344,2025-09-08,Fato Relevante,,,Cancelamento de Registro de Companhia Aberta,2025-09-08,AP - Apresentação,026344IPE080920250122200479-89,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1421357&numSequencia=946069&numVersao=1
41.335.131/0001-07,MOTTU I S.A,26344,2025-09-15,Fato Relevante,,,Cancelamento de Registro de Companhia Aberta,2025-09-15,AP - Apresentação,026344IPE150920250127086219-96,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1423713&numSequencia=948425&numVersao=1
41.508.382/0001-46,RODOVIAS DO BRASIL HOLDING S.A.,26352,2025-10-27,Fato Relevante,,,Redução da cifra do capital social,2025-10-27,AP - Apresentação,026352IPE271020250123588782-62,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1436215&numSequencia=960927&numVersao=1
41.508.382/0001-46,RODOVIAS DO BRASIL HOLDING S.A.,26352,2025-12-23,Fato Relevante,,,Retificação das deliberações aprovadas na AGE de 27/10/2025.,2025-12-23,AP - Apresentação,026352IPE231220250100371352-05,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1461321&numSequencia=986027&numVersao=1
41.570.356/0001-48,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,27235,2024-06-13,Fato Relevante,,,Acordo ou Contrato de Transferência do Controle Acionário,2025-06-14,AP - Apresentação,027235IPE130620240186351925-81,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1390733&numSequencia=915445&numVersao=1
41.570.356/0001-48,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,27235,2025-09-19,Fato Relevante,,,Mudança Conselho de Administração||Mudança de Controle Acionário,2025-09-19,AP - Apresentação,027235IPE190920250172305761-65,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1425038&numSequencia=949750&numVersao=1
41.570.356/0001-48,VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.,27235,2025-10-11,Fato Relevante,,,Fato Relevante 11.10.2025,2025-10-11,AP - Apresentação,027235IPE111020250129328828-39,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1432114&numSequencia=956826&numVersao=1
41.886.692/0001-02,CONCESSIONARIA ROTA DE SANTA MARIA S.A,27294,2025-06-18,Fato Relevante,,,Fato relevante - Interrupção do tráfego,2025-06-18,AP - Apresentação,027294IPE180620250180187137-03,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1391994&numSequencia=916706&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-01-31,Fato Relevante,,,Braskem comunica sobre provisão do evento geológico de Alagoas,2025-01-31,AP - Apresentação,004820IPE310120250104568805-70,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1329086&numSequencia=853812&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-02-05,Fato Relevante,,,Relatório de Produção e Vendas 4T24 e 2024,2025-02-05,AP - Apresentação,004820IPE050220250104569313-74,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1330972&numSequencia=855698&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-02-26,Fato Relevante,,,Braskem comunica sobre início do projeto para o aumento da capacidade na central petroquímica do Rio de Janeiro,2025-02-26,AP - Apresentação,004820IPE260220250104571414-14,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1340282&numSequencia=865008&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-04-29,Fato Relevante,,,Relatório de Produção e Vendas 1T25,2025-04-29,AP - Apresentação,004820IPE290420250125917224-52,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1367864&numSequencia=892590&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-05-23,Fato Relevante,,,Braskem comunica sobre notícias veiculadas na mídia,2025-05-23,AP - Apresentação,004820IPE230520250106396443-96,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1382620&numSequencia=907332&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-07-07,Fato Relevante,,,Braskem comunica sobre comunicação enviada pela Novonor,2025-07-07,AP - Apresentação,004820IPE070720250113044766-69,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1398157&numSequencia=922869&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-07-30,Fato Relevante,,,Relatório de Produção e Vendas 2T25,2025-07-30,AP - Apresentação,004820IPE300720250164457692-82,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1405748&numSequencia=930460&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-08-08,Fato Relevante,,,Braskem comunica sobre notícias veiculadas na mídia,2025-08-08,AP - Apresentação,004820IPE080820250164977500-50,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1410222&numSequencia=934934&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-08-22,Fato Relevante,,,Braskem comunica sobre comunicação enviada pela Novonor,2025-08-22,AP - Apresentação,004820IPE220820250105825586-11,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1416167&numSequencia=940879&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-08-28,Fato Relevante,,,Braskem comunica sobre a aprovação de direitos antidumping provisório de PE pelo GECEX,2025-08-28,AP - Apresentação,004820IPE280820250135947048-72,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1417738&numSequencia=942450&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-09-26,Fato Relevante,,,Braskem comunica a contratação de assessores para preparação de diagnóstico de alternativas econômico-financeiras para otimizar a sua estrutura de capital,2025-09-26,AP - Apresentação,004820IPE260920250113143892-54,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1426830&numSequencia=951542&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-10-03,Fato Relevante,,,Braskem comunica sobre saque de linha de crédito stand-by,2025-10-03,AP - Apresentação,004820IPE031020250109634153-57,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1429639&numSequencia=954351&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-10-24,Fato Relevante,,,Braskem comunica sobre aprovação do projeto para o aumento da capacidade na central petroquímica do Rio de Janeiro,2025-10-24,AP - Apresentação,004820IPE241020250183262420-84,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1435392&numSequencia=960104&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-10-30,Fato Relevante,,,Relatório de Produção e Vendas 3T25,2025-10-30,AP - Apresentação,004820IPE301020250100029233-12,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1437305&numSequencia=962017&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-11-10,Fato Relevante,,,Braskem comunica que celebrou acordo com o Estado de Alagoas,2025-11-10,AP - Apresentação,004820IPE101120250187306027-58,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1443207&numSequencia=967919&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-12-03,Fato Relevante,,,Braskem comunica sobre notícias veiculadas na mídia,2025-12-03,AP - Apresentação,004820IPE031220250147041759-07,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1452698&numSequencia=977410&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-12-15,Fato Relevante,,,Braskem comunica sobre comunicação enviada pela Novonor,2025-12-15,AP - Apresentação,004820IPE151220250118589810-45,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1457098&numSequencia=981810&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-12-18,Fato Relevante,,,Celebração ou Extinção de Contrato,2025-12-18,AP - Apresentação,004820IPE181220250171181635-76,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1459305&numSequencia=984017&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-12-22,Fato Relevante,,,Braskem comunica sobre Programa Especial de Sustentabilidade da Indústria Química (PRESIQ),2025-12-22,AP - Apresentação,004820IPE221220250192241888-21,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1460674&numSequencia=985380&numVersao=1
42.150.391/0001-70,BRASKEM S.A.,4820,2025-12-23,Fato Relevante,,,Braskem comunica sobre correspondência enviada pela Petrobras,2025-12-23,AP - Apresentação,004820IPE231220250101827144-33,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1461322&numSequencia=986028&numVersao=1
